id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date
1183813516970614784,1183779243588763649,1571078111000,2019-10-14,18:35:11,UTC,15705542,camorris,Chris Morris,,"Shocked. Meanwhile, over at the kids' table: https://www.businessinsider.com/jared-kushner-real-estate-100-million-investment-saud-uae-2018-5 …",['realdonaldtrump'],['https://www.businessinsider.com/jared-kushner-real-estate-100-million-investment-saud-uae-2018-5'],[],0,0,0,[],[],https://twitter.com/camorris/status/1183813516970614784,False,,0,,,,,,,"[{'user_id': '15705542', 'username': 'camorris'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1183813504945537026,1183775213454008325,1571078108000,2019-10-14,18:35:08,UTC,185270017,davidenrich,David Enrich,,I love the shorthand that @nytimes homepage is using to describe @DeutscheBank... #NotoriousDB  https://www.nytimes.com/2019/10/14/business/deutsche-bank-china.html … pic.twitter.com/CpSQvApPjp,"['deutschebank', 'pekingmike', 'jotted', 'realdonaldtrump', 'sz', 'christophgiesen', 'n_richter', 'schreiberdohms', 'nytimes']",['https://www.nytimes.com/2019/10/14/business/deutsche-bank-china.html'],['https://pbs.twimg.com/media/EG3AGy5XUAA4Jdr.png'],0,0,0,['#notoriousdb'],[],https://twitter.com/davidenrich/status/1183813504945537026,False,,0,,,,,,,"[{'user_id': '185270017', 'username': 'davidenrich'}, {'user_id': '41330603', 'username': 'DeutscheBank'}, {'user_id': '217304598', 'username': 'PekingMike'}, {'user_id': '269399083', 'username': 'jotted'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '114508061', 'username': 'SZ'}, {'user_id': '62099718', 'username': 'christophgiesen'}, {'user_id': '440814235', 'username': 'n_richter'}, {'user_id': '1613109434', 'username': 'SchreiberDohms'}, {'user_id': '807095', 'username': 'nytimes'}]",
1183813502403784706,1183796209942695938,1571078107000,2019-10-14,18:35:07,UTC,29516313,starburch,Cathalena Burch,,"Still waiting for you to condemn the video shown at your resort that depicts you massacring journalists and your political foes. Oh, that's right, because you don't condemn it. You commissioned it.",['realdonaldtrump'],[],[],0,0,0,[],[],https://twitter.com/Starburch/status/1183813502403784706,False,,0,,,,,,,"[{'user_id': '29516313', 'username': 'Starburch'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1183813373919518720,1183535447919812608,1571078077000,2019-10-14,18:34:37,UTC,12514,tomcoates,Tom Coates,,We’re really not. Asking a foreign power to investigate your political opponent in return for aid is a HUGE deal. It’s a huge deal without any quid pro quo. It’s an impeachable offense and it deserves an investigation.,"['bud4u2', 'stovies40', 'realdonaldtrump']",[],[],1,0,0,[],[],https://twitter.com/tomcoates/status/1183813373919518720,False,,0,,,,,,,"[{'user_id': '12514', 'username': 'tomcoates'}, {'user_id': '51088597', 'username': 'bud4u2'}, {'user_id': '2217562872', 'username': 'stovies40'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1183813265152827393,1183813265152827393,1571078051000,2019-10-14,18:34:11,UTC,47747074,brianschatz,Brian Schatz,,"Donald Trump did not defeat ISIS, he lost the trade war, and the debt is higher than ever. In his defense, though, he has used the full force of your government to take health care away and make climate change worse.",[],[],[],4,32,103,[],[],https://twitter.com/brianschatz/status/1183813265152827393,False,,0,,,,,,,"[{'user_id': '47747074', 'username': 'brianschatz'}]",
1183813198945931267,1183813198945931267,1571078035000,2019-10-14,18:33:55,UTC,14722676,theinquisitr,INQUISITR,,Mark Zuckerberg Reportedly Holding Secret Meetings With Conservative Pundits To 'Appease' Donald Trump.  #DonaldTrump #USPolitics https://www.inquisitr.com/5691957/mark-zuckerberg-secret-meetings-conservative-pundits/?utm_content=donald-trump&utm_term=NA&utm_medium=twitter-main …,[],['https://www.inquisitr.com/5691957/mark-zuckerberg-secret-meetings-conservative-pundits/?utm_content=donald-trump&utm_term=NA&utm_medium=twitter-main'],[],0,1,0,"['#donaldtrump', '#uspolitics']",[],https://twitter.com/theinquisitr/status/1183813198945931267,False,,0,,,,,,,"[{'user_id': '14722676', 'username': 'theinquisitr'}]",
1183813133917249537,1183506863431786497,1571078019000,2019-10-14,18:33:39,UTC,12514,tomcoates,Tom Coates,,The “exec” is an American friend of Hunter Biden who is also at the company.,"['didntvote4eithr', 'realdonaldtrump']",[],[],0,0,0,[],[],https://twitter.com/tomcoates/status/1183813133917249537,False,,0,,,,,,,"[{'user_id': '12514', 'username': 'tomcoates'}, {'user_id': '959825703976943617', 'username': 'didntvote4eithr'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1183813102917152768,1183813102917152768,1571078012000,2019-10-14,18:33:32,UTC,4081106480,realdailywire,The Daily Wire,,"Illegal Alien On Trial After Terrorist Attack In Canada: Last year, media outlets rushed to condemn President Donald Trump and his administration’s claims that terrorists were crossing the U.S.-Mexico border. While the precise number may have been…  http://dlvr.it/RGB1Tp  pic.twitter.com/d9L2Ko0RgM",[],['http://dlvr.it/RGB1Tp'],['https://pbs.twimg.com/media/EG2_vl0U8AAWpLl.jpg'],0,1,5,[],[],https://twitter.com/realDailyWire/status/1183813102917152768,False,,0,,,,,,,"[{'user_id': '4081106480', 'username': 'realDailyWire'}]",
1183813012399869952,1183506863431786497,1571077990000,2019-10-14,18:33:10,UTC,12514,tomcoates,Tom Coates,,"I may have issues with people doing opposition research, but it is WILDLY different from using the power of the President to ask a foreign head of state to investigate your opponents via your personal attorney.","['didntvote4eithr', 'realdonaldtrump']",[],[],0,0,0,[],[],https://twitter.com/tomcoates/status/1183813012399869952,False,,0,,,,,,,"[{'user_id': '12514', 'username': 'tomcoates'}, {'user_id': '959825703976943617', 'username': 'didntvote4eithr'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1183812746124517376,1183506863431786497,1571077927000,2019-10-14,18:32:07,UTC,12514,tomcoates,Tom Coates,,The dossier was funded by both republicans and democrats and was an independent person interviewing people to try and find background information. It was not the President of the United States asking the head of state of a country that needed US aid to investigate his opponent.,"['didntvote4eithr', 'realdonaldtrump']",[],[],1,0,0,[],[],https://twitter.com/tomcoates/status/1183812746124517376,False,,0,,,,,,,"[{'user_id': '12514', 'username': 'tomcoates'}, {'user_id': '959825703976943617', 'username': 'didntvote4eithr'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1183812725111169025,1183812725111169025,1571077922000,2019-10-14,18:32:02,UTC,1724076636,rollingstonecol,Rolling Stone Col,,.@rihanna criticó a la #NFL y a @DonaldTrump en una nueva entrevista  http://bit.ly/2M3jiUj  pic.twitter.com/8qYSuN9lzG,"['rihanna', 'donaldtrump']",['http://bit.ly/2M3jiUj'],['https://pbs.twimg.com/media/EG2_ZhgW4AAEr3V.jpg'],0,1,1,['#nfl'],[],https://twitter.com/RollingStoneCol/status/1183812725111169025,False,,0,,,,,,,"[{'user_id': '1724076636', 'username': 'RollingStoneCol'}, {'user_id': '79293791', 'username': 'rihanna'}, {'user_id': '736267842681602048', 'username': 'DonaldTrump'}]",
1183812646841270272,1183812646841270272,1571077903000,2019-10-14,18:31:43,UTC,551355589,ibrahim_ghassan,Ghassan Ibrahim غسان إبراهيم,,"U.S. President Donald Trump vowed to place “big sanctions” on Turkey over its northeast Syria offensive, but rejected suggestions there could be a war with Washington’s NATO ally.",[],[],[],0,0,1,[],[],https://twitter.com/ibrahim_ghassan/status/1183812646841270272,False,,0,,,,,,,"[{'user_id': '551355589', 'username': 'ibrahim_ghassan'}]",
1183812553526239232,1183812553526239232,1571077881000,2019-10-14,18:31:21,UTC,14144520,bobbrigham,Bob Brigham,,Fascist oligarch @MikeBloomberg is no solution to fascist oligarch @realDonaldTrump.  https://twitter.com/schwartzbcnbc/status/1183797684378972161 …,"['mikebloomberg', 'realdonaldtrump']",['https://twitter.com/schwartzbcnbc/status/1183797684378972161'],[],0,1,1,[],[],https://twitter.com/BobBrigham/status/1183812553526239232,False,https://twitter.com/schwartzbCNBC/status/1183797684378972161,0,,,,,,,"[{'user_id': '14144520', 'username': 'BobBrigham'}, {'user_id': '16581604', 'username': 'MikeBloomberg'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1183812464003170305,1183812464003170305,1571077860000,2019-10-14,18:31:00,UTC,1917731,thehill,The Hill,,"Andrew Yang: ""Donald Trump in 2016 said he was going to make America great again, and what was Hillary Clinton's response? America's already great. Remember that? And that did not work. That was not the right answer.""  pic.twitter.com/Yl9Lf9ysjc",[],[],[],6,11,35,[],[],https://twitter.com/thehill/status/1183812464003170305,False,,1,,,,,,,"[{'user_id': '1917731', 'username': 'thehill'}]",
1183812306993594368,1183812306993594368,1571077822000,2019-10-14,18:30:22,UTC,2249531,andrewfeinberg,Andrew Feinberg,,"The fact-checking folks at the @washingtonpost have a new @realDonaldTrump lie total -- 13,435 over his first 993 days in office, with more than 22 lies per day since the last update 65 days ago.   https://www.washingtonpost.com/politics/2019/10/14/president-trump-has-made-false-or-misleading-claims-over-days/ …","['washingtonpost', 'realdonaldtrump']",['https://www.washingtonpost.com/politics/2019/10/14/president-trump-has-made-false-or-misleading-claims-over-days/'],[],0,7,11,[],[],https://twitter.com/AndrewFeinberg/status/1183812306993594368,False,,0,,,,,,,"[{'user_id': '2249531', 'username': 'AndrewFeinberg'}, {'user_id': '2467791', 'username': 'washingtonpost'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1183812251716861956,1183812251716861956,1571077809000,2019-10-14,18:30:09,UTC,2353605901,gopchairwoman,Ronna McDaniel,,There’s no place for violence in politics. Period.  I join @realDonaldTrump and his campaign in condemning this horrific video in the strongest possible terms.  https://www.washingtontimes.com/news/2019/oct/14/donald-trump-condemns-parody-video-church-massacre/ …,['realdonaldtrump'],['https://www.washingtontimes.com/news/2019/oct/14/donald-trump-condemns-parody-video-church-massacre/'],[],46,83,187,[],[],https://twitter.com/GOPChairwoman/status/1183812251716861956,False,,0,,,,,,,"[{'user_id': '2353605901', 'username': 'GOPChairwoman'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1183811949714378757,1183811949714378757,1571077737000,2019-10-14,18:28:57,UTC,3223426134,sethabramson,Seth Abramson,,"Was going to say I got to the third entry in this timeline before I found the first missing ""key event"" but in fact any Trump-Ukraine timeline that doesn't begin with Parnas selling Trump Org condos for Fred/Donald Trump at the same time Trump makes his first Moscow trip is wrong  https://twitter.com/AaronBlake/status/1183805032900300800 …",[],['https://twitter.com/AaronBlake/status/1183805032900300800'],[],7,80,186,[],[],https://twitter.com/SethAbramson/status/1183811949714378757,False,https://twitter.com/AaronBlake/status/1183805032900300800,0,,,,,,,"[{'user_id': '3223426134', 'username': 'SethAbramson'}]",
1183811800275525633,1183811800275525633,1571077702000,2019-10-14,18:28:22,UTC,992623688028774400,manny_alicandro,Manny Alicandro,,.@realDonaldTrump @DonaldJTrumpJr https://twitter.com/manny_alicandro/status/1183808220663615489 …,"['realdonaldtrump', 'donaldjtrumpjr']",['https://twitter.com/manny_alicandro/status/1183808220663615489'],[],1,0,0,[],[],https://twitter.com/Manny_Alicandro/status/1183811800275525633,False,https://twitter.com/Manny_Alicandro/status/1183808220663615489,0,,,,,,,"[{'user_id': '992623688028774400', 'username': 'Manny_Alicandro'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '39344374', 'username': 'DonaldJTrumpJr'}]",
1183811791761133569,1183811791761133569,1571077699000,2019-10-14,18:28:19,UTC,24578794,scaramucci,Anthony Scaramucci,,"He will bash any @foxnews anchor at any time. He will intimidate and bully in order to prevent those who are afraid from breaking with his insanity. Once he loses Fox, and he will, the entire thing is over for @realDonaldTrump  https://twitter.com/realdonaldtrump/status/1183702528787189767 …","['foxnews', 'realdonaldtrump']",['https://twitter.com/realdonaldtrump/status/1183702528787189767'],[],47,71,226,[],[],https://twitter.com/Scaramucci/status/1183811791761133569,False,https://twitter.com/realDonaldTrump/status/1183702528787189767,0,,,,,,,"[{'user_id': '24578794', 'username': 'Scaramucci'}, {'user_id': '1367531', 'username': 'FoxNews'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1183811787113816064,1183765738479333376,1571077698000,2019-10-14,18:28:18,UTC,16523905,robbystarbuck,Robby Starbuck,,100%,"['bongbong', 'realdonaldtrump', 'minneapolispd', 'jacob_frey']",[],[],1,0,1,[],[],https://twitter.com/robbystarbuck/status/1183811787113816064,False,,0,,,,,,,"[{'user_id': '16523905', 'username': 'robbystarbuck'}, {'user_id': '14128472', 'username': 'BongBong'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '1367308980', 'username': 'MinneapolisPD'}, {'user_id': '328700529', 'username': 'Jacob_Frey'}]",
1183811568145965061,1183811568145965061,1571077646000,2019-10-14,18:27:26,UTC,145459615,dolartoday,DolarToday®,,¡NO TE LO PIERDAS! Semana crucial en la investigación por el juicio político contra Donald Trump  http://bit.ly/2nKlRRX ,[],['http://bit.ly/2nKlRRX'],[],0,0,1,[],[],https://twitter.com/DolarToday/status/1183811568145965061,False,,0,,,,,,,"[{'user_id': '145459615', 'username': 'DolarToday'}]",
1183811499921432576,1183811499921432576,1571077630000,2019-10-14,18:27:10,UTC,171299971,caraotadigital,CaraotaDigital,,"Tras cinco días de ofensiva turca, el presidente de los #EstadosUnidos Donald Trump (@realDonaldTrump) ordenó la retirada de todas sus fuerzas al norte de #Siria, mientras que #Rusia y Damasco comenzaron los preparativos para tomar su lugar _- http://bit.ly/2OK56Bp ",['realdonaldtrump'],['http://bit.ly/2OK56Bp'],[],0,0,1,"['#estadosunidos', '#siria', '#rusia']",[],https://twitter.com/CaraotaDigital/status/1183811499921432576,False,,0,,,,,,,"[{'user_id': '171299971', 'username': 'CaraotaDigital'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1183811260053446656,1183811260053446656,1571077573000,2019-10-14,18:26:13,UTC,44945327,franklin_graham,Franklin Graham,,My prayer is that God will guide @POTUS @realDonaldTrump & Congress to make the right decisions that would alleviate further suffering & bloodshed. Pray for those fleeing & for our teams as we respond. 2/2,"['potus', 'realdonaldtrump']",[],[],30,77,381,[],[],https://twitter.com/Franklin_Graham/status/1183811260053446656,False,,0,,,,,,,"[{'user_id': '44945327', 'username': 'Franklin_Graham'}, {'user_id': '822215679726100480', 'username': 'POTUS'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1183811249035005955,1183811249035005955,1571077570000,2019-10-14,18:26:10,UTC,18059775,rockolpoprock,Rockol Pop Rock News,,I Queen non ci stanno e accusano Donald Trump: 'Violazione di copyright'.  https://www.rockol.it/news-708061/queen-contro-donald-trump-violazione-copyright … pic.twitter.com/ywVxlT0Xal,[],['https://www.rockol.it/news-708061/queen-contro-donald-trump-violazione-copyright'],['https://pbs.twimg.com/media/EG2-DshW4AEoOUY.jpg'],0,0,0,[],[],https://twitter.com/rockolpoprock/status/1183811249035005955,False,,0,,,,,,,"[{'user_id': '18059775', 'username': 'rockolpoprock'}]",
1183811208807374848,1183811208807374848,1571077560000,2019-10-14,18:26:00,UTC,14882554,mercatus,Mercatus Center,,Good news came about at a recent meeting between Chinese Vice Premier Liu He and President Donald Trump. This news is amid what has been an escalating trade war between Washington and Beijing. Learn more:  https://merct.us/32htgHk ,[],['https://merct.us/32htgHk'],[],0,0,1,[],[],https://twitter.com/mercatus/status/1183811208807374848,False,,0,,,,,,,"[{'user_id': '14882554', 'username': 'mercatus'}]",
1183811143438983170,1183350269679149056,1571077545000,2019-10-14,18:25:45,UTC,22729901,psheppardtv,Phillip Sheppard,, https://nypost.com/2019/09/20/trump-threatens-to-dump-captured-isis-fighters-in-europe/ …,"['mitchellreports', 'realdonaldtrump', 'secpompeo']",['https://nypost.com/2019/09/20/trump-threatens-to-dump-captured-isis-fighters-in-europe/'],[],0,0,0,[],[],https://twitter.com/PSheppardTV/status/1183811143438983170,False,,0,,,,,,,"[{'user_id': '22729901', 'username': 'PSheppardTV'}, {'user_id': '89820928', 'username': 'mitchellreports'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '988573326376427520', 'username': 'SecPompeo'}]",
1183811116121677824,1183811116121677824,1571077538000,2019-10-14,18:25:38,UTC,4041824789,rsbnetwork,RSBN 🇺🇸,,"Tune in to RSBN this THURSDAY for all day live coverage of President @realDonaldTrump's NEXT 'Keep America Great' rally from Dallas, Texas!   https://rsbnetwork.com/2019/10/live-president-donald-trump-holds-rally-in-dallas-tx-10-17-19/ …",['realdonaldtrump'],['https://rsbnetwork.com/2019/10/live-president-donald-trump-holds-rally-in-dallas-tx-10-17-19/'],[],2,47,87,[],[],https://twitter.com/RSBNetwork/status/1183811116121677824,False,,0,,,,,,,"[{'user_id': '4041824789', 'username': 'RSBNetwork'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1183811001898024960,1183796209942695938,1571077511000,2019-10-14,18:25:11,UTC,15867018,rossputin,Ross Kaminsky,,WTH does that mean today?,['realdonaldtrump'],[],[],2,0,0,[],[],https://twitter.com/Rossputin/status/1183811001898024960,False,,0,,,,,,,"[{'user_id': '15867018', 'username': 'Rossputin'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1183810759039553536,1183796209942695938,1571077453000,2019-10-14,18:24:13,UTC,7027112,morten,Morten Øverbye,,"Trump last week gave Russia what Putin wants in the Middle East, and said he would sell American military as mercenaries to Saudi Arabia.  https://twitter.com/realDonaldTrump/status/1183796209942695938 …",['realdonaldtrump'],['https://twitter.com/realDonaldTrump/status/1183796209942695938'],[],3,9,29,[],[],https://twitter.com/morten/status/1183810759039553536,False,https://twitter.com/realDonaldTrump/status/1183796209942695938,0,,,,,,,"[{'user_id': '7027112', 'username': 'morten'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1183810664982368256,1183796209942695938,1571077431000,2019-10-14,18:23:51,UTC,1548756205,ryan_deitsch,Ryan Deitsch,,"Would really love to see you practice what you preach sir, the evangelicals may let that fly but our nation is not theirs alone.",['realdonaldtrump'],[],[],0,2,5,[],[],https://twitter.com/Ryan_Deitsch/status/1183810664982368256,False,,0,,,,,,,"[{'user_id': '1548756205', 'username': 'Ryan_Deitsch'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1183810506227900416,1183810506227900416,1571077393000,2019-10-14,18:23:13,UTC,17835938,fr,FrankfurterRundschau,,"Eine Videomontage zeigt Donald #Trump wie er die Mainstream-Medien und zahlreiche politische Gegner ermordet. Die Presse ist empört, das Weiße Haus distanziert sich - wenn auch eher zaghaft.  https://www.fr.de/politik/donald-trump-fans-veroeffentlichen-gewalt-video-gegen-medien-politische-gegner-zr-13114842.html …",[],['https://www.fr.de/politik/donald-trump-fans-veroeffentlichen-gewalt-video-gegen-medien-politische-gegner-zr-13114842.html'],[],0,1,4,['#trump'],[],https://twitter.com/fr/status/1183810506227900416,False,,0,,,,,,,"[{'user_id': '17835938', 'username': 'fr'}]",
1183810253680496640,1183799323500396549,1571077333000,2019-10-14,18:22:13,UTC,15115280,palmerreport,Palmer Report,,Backlash erupts after Trump resort airs deranged video depicting Donald Trump murdering Democratic leaders  https://www.palmerreport.com/analysis/video-deranged-donald-trump-murder/21863 …,[],['https://www.palmerreport.com/analysis/video-deranged-donald-trump-murder/21863'],[],1,13,39,[],[],https://twitter.com/PalmerReport/status/1183810253680496640,False,,0,,,,,,,"[{'user_id': '15115280', 'username': 'PalmerReport'}]",
1183810235292631041,1183803105672155137,1571077328000,2019-10-14,18:22:08,UTC,15115280,palmerreport,Palmer Report,,Fiona Hill testifies against Donald Trump  https://www.palmerreport.com/analysis/fiona-hill-testifies-against-donald-trump/21864 …,[],['https://www.palmerreport.com/analysis/fiona-hill-testifies-against-donald-trump/21864'],[],0,4,33,[],[],https://twitter.com/PalmerReport/status/1183810235292631041,False,,0,,,,,,,"[{'user_id': '15115280', 'username': 'PalmerReport'}]",
1183810222072258561,1183583298079068160,1571077325000,2019-10-14,18:22:05,UTC,15115280,palmerreport,Palmer Report,,Donald Trump just lost H.R. McMaster  https://www.palmerreport.com/analysis/h-r-mcmaster-just-lost-trump-donald/21858 …,[],['https://www.palmerreport.com/analysis/h-r-mcmaster-just-lost-trump-donald/21858'],[],0,6,30,[],[],https://twitter.com/PalmerReport/status/1183810222072258561,False,,0,,,,,,,"[{'user_id': '15115280', 'username': 'PalmerReport'}]",
1183810128325120000,1183350269679149056,1571077303000,2019-10-14,18:21:43,UTC,22729901,psheppardtv,Phillip Sheppard,,"While Russia:  ""Western security officials have now concluded that these operations,...others, are part of a campaign to destabilize Europe, executed by an elite unit inside the Russian intelligence system skilled in subversion, sabotage and assassination."" https://www.nytimes.com/2019/10/08/world/europe/unit-29155-russia-gru.html?smid=nytcore-ios-share …","['mitchellreports', 'realdonaldtrump', 'secpompeo']",['https://www.nytimes.com/2019/10/08/world/europe/unit-29155-russia-gru.html?smid=nytcore-ios-share'],[],1,1,1,[],[],https://twitter.com/PSheppardTV/status/1183810128325120000,False,,0,,,,,,,"[{'user_id': '22729901', 'username': 'PSheppardTV'}, {'user_id': '89820928', 'username': 'mitchellreports'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '988573326376427520', 'username': 'SecPompeo'}]",
1183810096318636037,1183810096318636037,1571077295000,2019-10-14,18:21:35,UTC,226875363,kasimileri_,Kasım İleri,,There is a constitutional crisis in the US which @realDonaldTrump calls “a coup”.  -CIA agents leak the content of a telephone conversation of the president  -US troops on the frontline tells media how ashamed they are about the civilan authority’s decision,['realdonaldtrump'],[],[],1,6,10,[],[],https://twitter.com/kasimileri_/status/1183810096318636037,False,,0,,,,,,,"[{'user_id': '226875363', 'username': 'kasimileri_'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1183810013543845888,1183535447919812608,1571077276000,2019-10-14,18:21:16,UTC,12514,tomcoates,Tom Coates,,That’s simply not true. He bragged about getting a prosecutor fired who wasn’t investigating corruption. There is no evidence at all he did it because the prosecutor was investigating his son. The inquiry into Burisma wasn’t even active at the time.,"['zeestac', 'bud4u2', 'realdonaldtrump']",[],[],0,0,0,[],[],https://twitter.com/tomcoates/status/1183810013543845888,False,,0,,,,,,,"[{'user_id': '12514', 'username': 'tomcoates'}, {'user_id': '1082356070163668992', 'username': 'ZeeStac'}, {'user_id': '51088597', 'username': 'bud4u2'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1183809744382955520,1183809744382955520,1571077211000,2019-10-14,18:20:11,UTC,15769858,edmontonjournal,Edmonton Journal,,Donald Trump massacres journalists and political opponents in fake viral video  https://edmontonjournal.com/news/world/donald-trump-massacres-journalists-and-political-opponents-in-fake-viral-video/wcm/6621122b-873f-4432-a8da-ee9213d06aec?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1571073358 … pic.twitter.com/1qAp14YITa,[],['https://edmontonjournal.com/news/world/donald-trump-massacres-journalists-and-political-opponents-in-fake-viral-video/wcm/6621122b-873f-4432-a8da-ee9213d06aec?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1571073358'],['https://pbs.twimg.com/media/EG28sCkXYAIl6XZ.jpg'],0,0,0,[],[],https://twitter.com/edmontonjournal/status/1183809744382955520,False,,0,,,,,,,"[{'user_id': '15769858', 'username': 'edmontonjournal'}]",
1183809709498863628,1183809709498863628,1571077203000,2019-10-14,18:20:03,UTC,49616273,globaltimesnews,Global Times,,"Chinese customs official says prospect of China-US trade is just like the weather in Beijing on Monday – a bright turn from a gloomy week. Analysts warn of unpredictability, citing US flip-flops in past trade talks. #tradewar  http://bit.ly/2OLT3Uh  @realDonaldTrump  pic.twitter.com/0Um67Nqm6y",['realdonaldtrump'],['http://bit.ly/2OLT3Uh'],['https://pbs.twimg.com/media/EG28qD_WwAAdQ9p.jpg'],1,1,13,['#tradewar'],[],https://twitter.com/globaltimesnews/status/1183809709498863628,False,,0,,,,,,,"[{'user_id': '49616273', 'username': 'globaltimesnews'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1183809695854878720,1183809695854878720,1571077200000,2019-10-14,18:20:00,UTC,46671396,prosyn,Project Syndicate,,"Ukrainian President Volodymyr Zelensky should publicly refuse to deal with the Americans until they sort out their own corruption problems, beginning with ridding itself of @realDonaldTrump, advise @DrDaronAcemoglu and James A. Robinson (@NarrowCorridor) http://bit.ly/2nMpLdd ","['realdonaldtrump', 'drdaronacemoglu', 'narrowcorridor']",['http://bit.ly/2nMpLdd'],[],0,1,2,[],[],https://twitter.com/ProSyn/status/1183809695854878720,False,,0,,,,,,,"[{'user_id': '46671396', 'username': 'ProSyn'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '2163559417', 'username': 'DrDaronAcemoglu'}, {'user_id': '1176872546832007168', 'username': 'NarrowCorridor'}]",
1183809452765601794,1183796209942695938,1571077142000,2019-10-14,18:19:02,UTC,40711129,sarahburris,Sarah Burris,,"More like ""Trump First""    https://www.rawstory.com/2019/10/the-presidents-america-first-policy-has-been-replaced-by-a-trump-first-strategy-columnist/ …",['realdonaldtrump'],['https://www.rawstory.com/2019/10/the-presidents-america-first-policy-has-been-replaced-by-a-trump-first-strategy-columnist/'],[],0,2,4,[],[],https://twitter.com/SarahBurris/status/1183809452765601794,False,,0,,,,,,,"[{'user_id': '40711129', 'username': 'SarahBurris'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1183809093741481985,1183800299514945536,1571077056000,2019-10-14,18:17:36,UTC,24233458,davidwbrown,David Wilson Brown,,Nope.,"['davidcicilline', 'realdonaldtrump']",[],[],0,0,2,[],[],https://twitter.com/davidwbrown/status/1183809093741481985,False,,0,,,,,,,"[{'user_id': '24233458', 'username': 'davidwbrown'}, {'user_id': '23593446', 'username': 'davidcicilline'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1183808863654404097,1183730090481459201,1571077001000,2019-10-14,18:16:41,UTC,174237455,scarlettrabe,Scarlett “WonderWarren HasAPlan” Rabe,,Nothing changed- welcome to seeing the real monster. We’ve been saying it forever. Trump is a malignant narcissist who will always betray you.,"['repkinzinger', 'realdonaldtrump']",[],[],0,1,2,[],[],https://twitter.com/scarlettrabe/status/1183808863654404097,False,,0,,,,,,,"[{'user_id': '174237455', 'username': 'scarlettrabe'}, {'user_id': '219429281', 'username': 'RepKinzinger'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1183808665373085698,1183808665373085698,1571076954000,2019-10-14,18:15:54,UTC,17990267,dispatch_dd,The Daily Dispatch,,"The top congressional Democrat said Monday she had agreed with Republicans on the need for a resolution to overturn Donald Trump's ""dangerous"" troop withdrawal from northern Syria, as the US president threatened tough sanctions against Ankara.   http://bit.ly/2J52Jpt ",[],['http://bit.ly/2J52Jpt'],[],0,0,0,[],[],https://twitter.com/Dispatch_DD/status/1183808665373085698,False,,0,,,,,,,"[{'user_id': '17990267', 'username': 'Dispatch_DD'}]",
1183808593960820741,1183808593960820741,1571076937000,2019-10-14,18:15:37,UTC,1356030014,libertarianblue,Allum Bokhari,,"Donald Trump's favorite meme-maker, @CarpeDonktum, whose videos have been viewed tens of millions of times by Trump supporters and have generated wide discussion across the media, has been suspended.  Looks like election interference to me!",['carpedonktum'],[],[],6,75,139,[],[],https://twitter.com/LibertarianBlue/status/1183808593960820741,False,,0,,,,,,,"[{'user_id': '1356030014', 'username': 'LibertarianBlue'}, {'user_id': '14895030', 'username': 'CarpeDonktum'}]",
